RCaeUkrItyY	BAND-MAID	Daydreaming[NLBP]
xmxEuQXTHUU	BAND-MAID	DOMINATION[NLBP]
0YGwUhg2XNk	BAND-MAID	Don’t let me down[NLBP]
TAMiLTiXPpU	BAND-MAID	Glory[NLBP]
9TkHpvaO09c	BAND-MAID	REAL EXISTENCE[NLBP]
1Vuca7V-5Ec	BAND-MAID	secret My lips[NLBP]
iL5sRrSECQ0	BAND-MAID	start over[NLBP]
ItYN-ri1NPs	BAND-MAID	the non-fiction days[NLBP]
Uds7g3M-4lQ	BAND-MAID	Thrill[NLBP]
umSt7oMUMcs	BAND-MAIKO	Gion-cho[NLBP]
NNHGABwme50	BAND-MAIKO	secret MAIKO lips[NLBP]
kqDrry5K1nk	BRATS	AINIKOIYO (TO BE HERO Opening Theme)[NLBP]
ntJditD8hpQ	BRATS	Doudatte yokatta[NLBP]
tSXfJHUEKjI	BRATS	Kimarigoto (LIVE Ver. - NEXT LIVE Oct.7 2018)[NLBP]
73HxSYyXhnQ	BRATS	Kimarigoto[NLBP]
ZJoORsoPOto	BRATS	NONAI SHOKYO GAME (Slavemen Theme Song)[NLBP]
GLqr1Y5QJuE	BRATS	Unfair[NLBP]
g8urHOmxvS8	BRIDEAR	Dear Bride[NLBP]
LQIDqudG_DQ	BRIDEAR	IGNITE[NLBP]
UxSrOqAxaKw	BRIDEAR	Light In The Dark[NLBP]
hr4b10Rhf4E	Broken By The Scream	Harūrara[NLBP]
4Eum9rFdFQc	Broken By The Scream	Koi wa otome no nakidokoro -[NLBP]
_GRPfla05iI	Broken By The Scream	oh！my！ME・GA・MI ni koishiteru！[NLBP]
Q8qOH-f6doM	Broken By The Scream	Sayonara bāsudē -[NLBP]
feJ6ePgiVNM	CROSS VEIN	EXISTENCE[NLBP]
zpJYvCCfSEU	CROSS VEIN	Graceful Gate[NLBP]
YIlgHvxDxTk	Crossfaith	Astral Heaven[NLBP]
KlvK9bgubQ4	Crossfaith	Calm The Storm[NLBP]
OOG_qW7XNB4	Crossfaith	Catastrophe[NLBP]
4H0Wn5XXtXM	Crossfaith	Eclipse[NLBP]
BT4env-Tw2o	Crossfaith	Jägerbomb[NLBP]
UDbtnDBWk_o	Crossfaith	Madness[NLBP]
7nVND9k6p-s	Crossfaith	Make A Move[NLBP]
cGJfO3P4s04	Crossfaith	Omen[NLBP]
figqjvbKhRU	Crossfaith	Raise Your Voice[NLBP]
1yy4JW1PA18	Crossfaith	Rx Overdrive[NLBP]
O9rQvJhmpVo	Crossfaith	System X VIP Xeno[NLBP]
2hMusqyfhjc	Crossfaith	Tears Fall[NLBP]
Nk5dfdieOCs	Crossfaith	The Evolution[NLBP]
ZF7oY3scww4	Crossfaith	The Perfect Nightmare[NLBP]
bswkClwZxeA	Crossfaith	Wildfire[NLBP]
R4c2tGS83e4	Crossfaith	Wipeout[NLBP]
-d_RuZhuR-k	Crossfaith feat. Ho99o9	Destroy[NLBP]
VYWbnIPbnJo	Crossfaith feat. Rou Reynolds	Freedom[NLBP]
CKHsfceVK2g	Crystal Lake	AEON[NLBP]
jX8RTjUUcLE	Crystal Lake	Apollo[NLBP]
9n3mMdYvEV4	Crystal Lake	Chosen Ones[NLBP]
yjr9TZjTqIM	Crystal Lake	Devilcry[NLBP]
FAH9I-Qvb3g	Crystal Lake	Feels[NLBP]
VYPJPgo24-s	Crystal Lake	Hail To The Fire[NLBP]
6BFgs2PloFI	Crystal Lake	Lost In Forever[NLBP]
6OnOXCu-BCI	Crystal Lake	Matrix[NLBP]
DngsyBIuqCQ	Crystal Lake	Mercury[NLBP]
CvJQ1pFBi8A	Crystal Lake	Omega[NLBP]
iwpSkz7DdrU	Crystal Lake	Prometheus[NLBP]
6WyZ2GcdmCM	Crystal Lake	Rollin'[NLBP]
DuB2kyN8wzI	Crystal Lake	THE CIRCLE[NLBP]
7jv_TXeMXI4	Crystal Lake	True North[NLBP]
8119XHDKTLk	Crystal Lake	Ups&Downs[NLBP]
Z4z756LQVOc	Crystal Lake feat. JESSE (RIZEThe BONEZ)	Black And Blue[NLBP]
Fw74pypwbC0	Crystal Lake feat. Kenta Koie from Crossfaith	Belove[NLBP]
nIPeXFfGBXA	DOLL＄BOXX	HERO[NLBP]
ClqWiPRU2Co	DOLL＄BOXX	KARAKURI TOWN[NLBP]
R2itu5KEvG0	DOLL＄BOXX	Loud Twin Stars[NLBP]
BZhuzMmO03o	DOLL＄BOXX	monopoly[NLBP]
ZWJk5oEULf8	DOLL＄BOXX	Omochanoheitai[NLBP]
FVfRwBeCnE0	DOLL＄BOXX	Shout Down[NLBP]
iqGK5Gls72o	DOLL＄BOXX	Sub - liminal[NLBP]
mu2z4Uf9Tgc	DOLL＄BOXX	Take My Chance[NLBP]
Xd-luMQNkVw	Erabareshi	Motto, nee motto[NLBP]
Hdj7ik5ssxQ	Exist † Trace	RESONANCE[SCALE 1.33][NLBP]
KdYms5pRwS4	Fear, and Loathing in Las Vegas	Chase the Light![NLBP]
Hi76rUxG6SQ	Fear, and Loathing in Las Vegas	Keep the Heat and Fire Yourself Up[NLBP]
D-SQqppuGvc	Fear, and Loathing in Las Vegas	Let Me Hear[NLBP]
aJ-zaQRrkf8	Fear, and Loathing in Las Vegas	LLLD[NLBP]
NsOQm7A7hMo	Fear, and Loathing in Las Vegas	Love at First Sight[NLBP]
BDFD2WopIjY	Fear, and Loathing in Las Vegas	Rave up Tonight[NLBP]
o3nbOl2-g-s	Fear, and Loathing in Las Vegas	Return to Zero[NLBP]
2k55xXm0ido	Fear, and Loathing in Las Vegas	Scream Hard as You Can[NLBP]
EcSQQqk95gA	Fear, and Loathing in Las Vegas	SHINE[NLBP]
m4tgYsjVsDw	Fear, and Loathing in Las Vegas	The Sun Also Rises[NLBP]
CGsOgZCmwPs	Fear, and Loathing in Las Vegas	Treasure in Your Hands[NLBP]
Ng4hyD8AWJk	FRUITPOCHETTE	Bōgyaku PARASITE[NLBP]
3zWwd8n2JVI	LADYBABY	Age Money[NLBP]
C6pf2lSoJJs	LADYBABY	bite me[NLBP]
yhT2-oX5kzk	LADYBABY	C'est si bon Kibun[NLBP]
cBk6cH96Tbo	LADYBABY	Damedame-dono[NLTP]
iqBFMF15qZU	LADYBABY	Haten ni Raimei[NLTP]
M8-vje-bq9c	LADYBABY	Nippon manju[NLBP]
oA6UYTbOEMQ	LADYBABY	Renge Chance ![NLTP]
mMWwyRSsL5E	LADYBABY	Riot Anthem[NLBP]
7_F1x0cKoVE	LADYBABY	Starless Sky[NLTP]
OiF-GILQsU0	LADYBABY feat. Ladybeard	Biri Biri Money[NLTP]
Zx9KPfvMVjY	LOVEBITES	Don't Bite The Dust[NLBP]
ueKyQ4xI-mY	LOVEBITES	Jimonjitō TOUR MATSURI SESSION[NLBP]
B70JsOpmUGE	LOVEBITES	Rising[NLBP]
imYCuDXWd9I	LOVEBITES	Shadowmaker[NLBP]
k3wyUbfl6TY	LOVEBITES	Shadowmaker[NLBP]
SkdgTnbm2Tw	LOVEBITES	The Crusade[NLBP]
MLM2unV0kwU	Mary's Blood	Marionette[NLBP]
2YV6IJLoBv4	MAXIMUM THE HORMONE	Chīsana kimi no te[NLBP]
dn17-EfMNY8	MAXIMUM THE HORMONE	Haikei VAP dono [SKIP AT 4:20][NLTP]
IC-wDpwzEt4	MAXIMUM THE HORMONE	Korekara no men katakoteri no hanashi o shiyou[NLTP]
beN5ep5MrdY	MAXIMUM THE HORMONE	Revenge[NLTP]
TdwT5JlH8gM	MAXIMUM THE HORMONE	Tsume Tsume Tsume[NLTP]
AOWJ2Vdk3jo	MAXIMUM THE HORMONE	What's up people?[SCALE 1.33][NLBP]
htnOxvseJbE	NECRONOMIDOL	ABHOTH[NLBP]
y88BXeo1ogo	NECRONOMIDOL	Atai no Tsume Ato[NLBP]
h0m5BgAgixA	NECRONOMIDOL	BLOOD RED SKIES Opening Animation[NLBP]
ZlpQZ2Ln-Xs	NECRONOMIDOL	ITHAQUA[NLBP]
vVacOaFbrdE	NECRONOMIDOL	SKULLS IN THE STARS[NLBP]
3DcF0FjtdCs	ONMYO-ZA	Konpeki no sōba[NLBP]
dk3G7WQKqJ0	PassCode	Asterisk[NLBP]
WjZTw8LQf3o	PassCode	AXIS (live at Studio Coast, 2016)[NLBP]
WQgC7MLB9ng	PassCode	AXIS[NLBP]
3GSsYJM1oM0	PassCode	Cry Out (live at Studio Coast, 2016)[NLBP]
EROmeuwmIls	PassCode	Gekidō Puroguresshibu[NLBP]
hkQwyU-cUOA	PassCode	It's you (Lyric Video)[NLBP]
RtYWltM9gu8	PassCode	MISS UNLIMITED (live at Studio Coast, 2016)[NLBP]
X48UZ4j9N04	PassCode	MISS UNLIMITED[NLBP]
Z6sCxX7FkT8	PassCode	Nextage (live at Studio Coast, 2016)[NLBP]
GObrpzFp2lA	PassCode	ONE STEP BEYOND (live at TSUTAYA O-EAST, ZENITH TOUR 2017)[NLBP]
ReiVKYreaj4	PassCode	PROJECTION[NLBP]
bI0_Hx__dFU	PassCode	Ray[NLBP]
lCRpxvO-BBQ	PassCode	Same to you[NLBP]
EzPDdM5Riks	PassCode	Taking you out (Taking you out TONIGHT! Tour 2018)[NLBP]
Wmt86RKEkuY	PassCode	Taking you out[NLBP]
YzNXj9a6blE	PassCode	Tonight[NLBP]
si8wX1j5ots	PassCode	TRACE (live at Studio Coast, 2016)[NLBP]
7w6SNisu5ug	PassCode	TRACE[NLBP]
jQFfJEQpu8o	Sadie	Bleach[NLBP]
lRV2aoQ--94	Seikima-II	EL DORADO[SCALE 1.33][NLBP]
AUl9j-Jws60	SHIORI Tomita feat. Ladybeard	Valentine Kiss (Music Japan show, Jan 18 2016)[NLTP]
2oxsrLs1o6Y	TEARS OF TRAGEDY	Astrea[NLBP]
0K3huB5XmAA	TEARS OF TRAGEDY	It Like Snow... (Acoustic Version)[NLBP]
f2OtgpKYSP8	TEARS OF TRAGEDY	Spring Memory[NLBP]
HFJNo5AZEtY	TEARS OF TRAGEDY	VOICE (Acoustic Version)[NLBP]
N6P52F6tPYM	TEARS OF TRAGEDY	Void Act[NLBP]
O5GwtmMFibY	The Idol Formerly Known As LADYBABY	Easter Bunny[NLBP]
TwcK4ZHrG_o	The Idol Formerly Known As LADYBABY	LADY BABY BLUE[NLBP]
GQCY_Iof-Tg	The Idol Formerly Known As LADYBABY	Me! Me! Me![NLBP]
6Rsktmz1DZI	The Idol Formerly Known As LADYBABY	Pelo[NLTP]
gT6rxu38NSI	The Idol Formerly Known As LADYBABY	Pinky! Pinky![NLTP]
vkxC5CVEtlk	The Idol Formerly Known As LADYBABY	Sanpai! Goshuinｇｉｒｌ☆[NLBP]
V8i_QhOgsKw	Unlucky Morpheus	Black Pentagram[NLBP]
TiQdl2toBtg	Unlucky Morpheus	Knight of Sword[NLBP]
x1I3JLVs8YI	Versailles	Aristocrat's Symphony[NLBP]
U87yQg29-gA	Versailles	Truth[NLBP]
PtX73nBZnYI	X JAPAN	Born to be free[NLTP]
GSoLM3_ZepQ	X JAPAN	DAHLIA[NLBP]
ejPTlnY930I	X JAPAN	Drain[NLBP 250]
LeyoxuhX-dQ	X JAPAN	IV[NLBP]
W_3iWAN43qY	X JAPAN	Jade[NLBP]
GROH1-Uq5ec	X JAPAN	Rose of Pain (Live With Orchestra)[NLBP]
M1dcM1pGZS8	X JAPAN	Rusty Nail (Anime Version 1994)[NLBP 250]
arPxBqDmjAc	X JAPAN	X (We are)[NLBP]
djoSwti3mXw	moumoon	15 Doors[NLBP]
QX5ovzdUSWE	moumoon	All You Wanted (Michelle Branch cover) (FULLMOON LIVE 2017 JUNE-)[NLBP]
jmVTP3yNICU	moumoon	Bon Appetit[NLBP]
7J-n6fl6TOA	moumoon	Chu Chu[NLBP]
_MraBTGvnAs	moumoon	Cinderella (FULLMOON LIVE 2017 SEPTEMBER)[NLBP]
JyGiDghtwz8	moumoon	cocoon[NLBP]
YygTgPPQMLA	moumoon	Do you remember?[NLBP 250]
qdJaZPD8pJQ	moumoon	DREAMER DREAMER[NLBP]
3nNUbfTI4mo	moumoon	Emerarudo no oka[NLBP]
YIQr41gUof8	moumoon	EVERGREEN[SCALE 1.33][NLBP]
UMV2QKLoQ5k	moumoon	Flowers[NLBP 250]
BuUFEC4ekvM	moumoon	Good Night (acoustic version)[NLBP]
ADO81iy2VIo	moumoon	Hakana hi[NLBP]
50HiguJmarY	moumoon	Hakana hi[NLBP]
ODnJTCDg9LU	moumoon	Hallelujah[NLBP]
tUuymfbnDRY	moumoon	Happy New Year Acoustics![NLBP]
zTm666EKYRs	moumoon	Hello, shooting star[NLBP]
KsxcXe6D8ow	moumoon	I say You say I ♥ you[NLBP]
dqripSQzQ0U	moumoon	I'm Scarlet[NLBP]
2y60UXZXitk	moumoon	IROIRO[NLBP]
_mc9EhvCSjo	moumoon	It’s Our Time[NLTP]
ff0eozrx9Dk	moumoon	Jewel[NLBP]
SBDXBIUyrTQ	moumoon	Let's dance in the moonlight[NLBP]
11xgsCYuNp0	moumoon	LOVE before we DIE[NLBP]
yz4pk7Q3KgE	moumoon	Love is Everywhere[NLBP]
YeUbvC8zPuQ	moumoon	Love is Everywhere（FROM LIVE TOUR 2014～LOVE before we DIE～ IN SHIBUYA)[NLBP]
b7ny6068GCI	moumoon	moonlight[NLBP]
3JLBKp_CpEs	moumoon	more than love[NLBP 250]
2ZnVnx-C6fY	moumoon	Moshibi[NLBP]
B6rt2asC160	moumoon	moumoon's footsteps (Medley)[NLBP]
ASbGKPxX2_E	moumoon	myself[NLBP 250]
MbAs9zmk5ys	moumoon	On the right[NLBP]
XT3yyxlPmxQ	moumoon	September (Earth Wind & Fire cover)[NLBP]
Y16x_uNGjpo	moumoon	Sunshine Girl[NLBP]
-VRVwZWBJKY	moumoon	Swallowtail Butterfly[NLBP]
L0UC5JXfTno	moumoon	SWEET HEART[NLBP]
7KB1yiKFFMs	moumoon	Time after Time (Cindy Lauper cover)[NLBP]
JC-CU-d44Z0	moumoon	Tiny Star[NLBP 250]
n7XK2n6RbsE	moumoon	Tomodachi koibito[NLBP]
Er2ppZ07808	moumoon	Uta o utaou[NLBP]
uL66fronQro	moumoon	Uta o utaou[NLBP]
dyuMVckPsQU	moumoon	Wild Child[NLBP]
fjoNnG-U6JU	moumoon	YAY[NLBP]
Vhd9MZFQy_c	MAN WITH A MISSION	2045[NLTP]
8MqoTIteXDs	MAN WITH A MISSION	DANCE EVERYBODY[SCALE 1.33][NLBP]
JjIiK9VcIsA	MAN WITH A MISSION	Dead End in Tokyo[NLBP]
v59KwX32rg8	MAN WITH A MISSION	distance[SCALE 1.33][NLBP]
2mPhZpnk7aY	MAN WITH A MISSION	Dive[NLBP]
2wEs4jsv9gc	MAN WITH A MISSION	Dog Days[NLBP]
6Q7Gcw-fqJg	MAN WITH A MISSION	DON'T LOSE YOURSELF[NLBP]
HIRfc3ybbPg	MAN WITH A MISSION	Emotions[SCALE 1.33][NLBP]
oVvEjZckgpI	MAN WITH A MISSION	evils fall[NLBP]
XWHrmqk88IQ	MAN WITH A MISSION	Far[NLBP]
XD_ySnd3SpA	MAN WITH A MISSION	Feel and Think[SCALE 1.33][NLBP]
rYS9ZdGt9Ko	MAN WITH A MISSION	Find You[NLBP]
1QEKNvw4DPU	MAN WITH A MISSION	FLY AGAIN[SCALE 1.33][NLBP]
mjef-vaqRTs	MAN WITH A MISSION	FROM YOUTH TO DEATH[SCALE 1.4][NLBP]
0lh1jDNxi0o	MAN WITH A MISSION	Get Off of My Way feat. GEROCK[NLBP]
4VfxhCUUhbA	MAN WITH A MISSION	HASTA LA VISTA[NLBP]
ejhRu-l4Zm8	MAN WITH A MISSION	Hey Now[NLBP]
JDdIJcWtlFA	MAN WITH A MISSION	higher[NLBP]
RqTZO07EuDQ	MAN WITH A MISSION	Left Alive[NLBP]
yM6-QVxIXTs	MAN WITH A MISSION	My Hero[NLBP]
7Z36hHTwi4M	MAN WITH A MISSION	NEVER FXXKIN' MIND THE RULES[NLBP]
G-UN6uRMBRw	MAN WITH A MISSION	Raise Your Flag[NLBP]
2Vzksex5REE	MAN WITH A MISSION	Seven Deadly Sins[NLBP]
A3GDqIdLTKc	MAN WITH A MISSION	Smells Like Teen Spirit[NLBP]
C9c8QymgYXY	MAN WITH A MISSION	TAKE ME HOME[NLBP]
4hSEZdezI44	MAN WITH A MISSION	Take Me Under[NLBP]
aIW6UafTwGE	MAN WITH A MISSION	Take What U Want[SCALE 1.33][NLBP]
1FprZqWK_Fo	MAN WITH A MISSION	The Anthem[NLBP]
_YWV9-G0700	MAN WITH A MISSION	whatever you had said was everything[NLBP]
najilYBAn_k	MAN WITH A MISSION	When My Devil Rises[NLBP]
b-Ma_fd1aXg	MAN WITH A MISSION	Winding Road[NLBP]
XzWcameJDow	MAN WITH A MISSION feat. TAKUMA	database (10-FEET)[NLBP]
TMSN3a2x98w	MAN WITH A MISSION feat. Tokyo Ska Paradise Orchestra	Freak It![NLBP]
AM6v-N2ZRrk	MAN WITH A MISSION×Zebrahead	Out of Control[NLBP]
ihNaFCEd0Ms	Perfume	1mm[NLBP]
gYaxQYf_EdI	Perfume	Baby cruising Love[NLBP]
seESL1hsPas	Perfume	Baby cruising Love Macaroni[NLBP]
aC-SUaZ_Jag	Perfume	ceramic girl[NLBP]
1WTy2yqKI4w	Perfume	Chocolate Disco[NLBP]
guqVgQFvXXY	Perfume	Cling Cling[NLBP]
jOXGKTrsRNg	Perfume	Computer City[NLBP]
rBX5YGPNDbs	Perfume	Dream Fighter[NLBP]
H7zhpMbRoUs	Perfume	Edge[NLBP]
8zh0ouiYIZc	Perfume	Electro World[NLBP]
VZKMaFR2mtU	Perfume	FAKE IT[NLBP]
q6T0wOMsNrI	Perfume	FLASH[NLBP]
kfqToOh7MVA	Perfume	Fushizen na Girl[NLBP]
cGlFxkWgI84	Perfume	Future Pop[NLBP]
EWYgmgqQVS4	Perfume	Future Pop[NLBP]
H3RBn3MG8ms	Perfume	GLITTER[NLBP]
tomx9IzAS5A	Perfume	Hold Your Hand[NLBP]
CZa4fyhQXBc	Perfume	I still love U[NLBP]
pFc9PZrroOk	Perfume	If you wanna[NLBP]
vjBRxHq_mxM	Perfume	Kasuka Na Kaori[NLBP]
K54CYowOqxM	Perfume	Laser Beam Kasuka na Kaori[NLBP]
hXxDNaSzRwg	Perfume	Let Me Know[NLBP]
jyTiZUbL_Qg	Perfume	Linearmotor Girl[NLBP]
75hg0XFVByw	Perfume	love the world[NLBP]
NhI2mp-WIck	Perfume	Magic of Love[NLBP]
s8_vqfjYpBg	Perfume	Mirai no Museum[NLBP]
ZRm5woxMmfM	Perfume	Monochrome Effect[NLBP]
Q51bru32S7A	Perfume	Mugen Mirai[NLBP]
VvuQ138Xxcs	Perfume	My Color[SCALE 1.33][NLBP]
edyARJq9sgM	Perfume	Nachuraru ni koishite[NLBP]
PXAlCazm3J0	Perfume	Natural ni Koishite[NLBP]
nbeGeXgjh9Q	Perfume	Nee[NLBP]
cMsGcW-xaYU	Perfume	One Room Disco[NLBP]
DbSdjR4TwnM	Perfume	Perfect Star Perfect Style[NLBP]
fTJbL9OGF00	Perfume	Perfect Star Perfect Style[SCALE 1.33][NLBP]
XFspdThBHqM	Perfume	Perfect Star, Perfect Style (LIVE BlurayDVD)[NLBP]
vhfYis6VuXY	Perfume	Pick Me Up[NLBP]
KbiSxunJatM	Perfume	Polyrhythm[NLBP]
ySlbW5o0bHg	Perfume	Relax In The City[NLBP]
th8H34qOk30	Perfume	Secret Secret[NLBP]
H4znsXCH_2Y	Perfume	Spending all my time[NLBP]
biMO46z_VSY	Perfume	Spice[NLBP]
HBGOKTZDFv8	Perfume	Spring of Life (ABU TV Song Festival 2012)[NLBP]
7PtvnaEo9-0	Perfume	Spring of Life[NLBP]
pR2E2OatMTQ	Perfume	STAR TRAIN[NLBP]
WgahV6_GPyM	Perfume	Sweet Doughnut[NLBP]
CYL3DnyA4e0	Perfume	Sweet Refrain[NLBP]
vxl4gsvgEQY	Perfume	TOKYO GIRL[NLBP]
Dk3jWsARsX4	Perfume	Twinkle Snow Powdery Snow[NLBP]
aLo2_lLFPqQ	Perfume	Vitamin Drop[NLBP]
9_ifx-Dmv9g	Perfume	VOICE[NLBP]
3FoA6cypkYg	AAA	777 ～We can sing a song!～[NLBP]
ZIQSgmFz1YI	AAA	Kuchibiru kara romanchika[NLBP]
b0xwKL4lpfk	AAA	mint[NLBP]
-0T0Ijgin3o	AAA	MUSIC!!![NLBP]
ZTO8Fl-fDf8	AAA	Tabidachinōta[NLBP]
3WHoSlrxzCY	AAA	Wonderful Life[NLBP 250]
XTDRCwqqtC0	Apink	Bye Bye[NLBP]
Gon3zZ421Bk	COLOR CREATION	Butterfly[NLBP]
VeklQeM5Te4	COLOR CREATION	CANVAS[NLBP]
_dBOfGadkFs	COLOR CREATION	Waiting For You[NLBP]
Ao5Xl8J94Ok	CTS	Sayonara Twilight[NLBP]
VJS8D68tejk	Czecho No Republic	Baby Baby Baby Baby[NLBP]
gM9pqmGrqnA	Czecho No Republic	Curiosity[NLBP]
0bNNBA4Pg8s	Czecho No Republic	Dinosaur[NLBP]
7sy1_Cv5cpk	Czecho No Republic	Dream Beach Sunset[NLBP]
4PY2mjD40A0	Czecho No Republic	Electric Girl[NLBP]
ub41YYtrSkc	Czecho No Republic	Everything[NLBP]
cfRYJfFvsWI	Czecho No Republic	Festival[NLBP]
ZREIq7SpI_I	Czecho No Republic	Firework[NLTP]
oPNXRlzNZWc	Czecho No Republic	Ivory[NLBP]
U2ylTdlKr74	Czecho No Republic	Massachusetts[NLBP]
1AMOiDgVMS4	Czecho No Republic	MUSIC[NLBP]
JpUZN_Sjqrw	Czecho No Republic	Neverland[NLBP]
NyHUflC-EP0	Czecho No Republic	No Way[NLBP]
zqC3tkbhfRA	Czecho No Republic	Oh Yeah!!!!!!![NLBP]
KYOkHq8prOA	Czecho No Republic	One waltz[NLBP]
RWUx6v5rb_o	Devil ANTHEM.	EMOTIONAL[NLBP]
ZE5s93T3XKI	Devil ANTHEM.	Etto nere mishi[NLBP]
2J-LKwGSOyM	Devil ANTHEM.	Fake Factor[NLBP]
3UTE-3V9XoQ	Devil ANTHEM.	Fever[NLBP]
S65wnDvPYjU	Devil ANTHEM.	Kakusei WOW WOW[NLBP]
c6c9jpWjHXs	Devil ANTHEM.	Kimi no hāto o seifuku-chū[NLBP]
QvpGkaRQHNY	Devil ANTHEM.	Like a nettaiya[NLBP]
P_kKBOjffMM	Devil ANTHEM.	Race to go!![NLBP]
w4XAz8Nlk4c	dream	Get Over[NLBP]
Pq_mbTSR-a0	Dreamcatcher	PIRI[NLBP]
5gtUZ_nFopA	Dreamcatcher	We All Lie[NLBP]
1BxgWbqxMzk	Ebi Shide	Sanagika no on'na (mushi no on'na) togawa jun[NLBP]
lVo3cFkdkXY	Every Little Thing	Feel My Heart[NLBP 250]
gMHP8ZXvuMM	GFRIEND	FLOWER[NLBP]
JPZKpiBC_5o	GIRL NEXT DOOR	～Destiny's star～[NLBP]
4Kg62_HEI6g	GIRL NEXT DOOR	Gūzen no Kakuritsu[NLBP]
HFf5Qwtt93U	GIRL NEXT DOOR	Seeds of dream[SCALE 1.33][NLBP]
p5kc8hJ3GcA	Goose House	Hikaru Nara[NLBP 125]
iI74IGxvugQ	Goose house	M (PRINCESS PRINCESS Cover)[NLBP]
YKwXix967PI	Goose house	Sparkle (Your Name OST RADWIMPS Cover)[NLBP]
YPntLtgN_F0	Haokun Gu	Nishino kana airabuyū[NLTP]
qtCm5pQcYsA	Howadoru	Love is Shubidubiduba![NLTP]
dlLq9LXCQRY	I Don't Like Mondays.	FIRE[NLBP]
z67IoU5p1LU	I Don't Like Mondays.	LEMONADE[NLBP]
wpM6C2Ac0j4	I Don't Like Mondays.	Perfect Night[NLBP]
qv3Uc4vh2ew	I Don't Like Mondays.	TONIGHT[NLBP]
3WlOZTy072k	iri	Wonderland[NLBP]
vsO2WxwOeyc	Kabushikigaisha Yamitsuki Company	Sickness[NLBP]
-su426eFStM	Kalafina	Believe[NLBP]
H83NdYaewTE	Kalafina	Blaze[NLBP]
i190q5WzRHo	Kalafina	Fairytale[NLBP 250]
K28TcPN-BsQ	Kalafina	Far on the Water[NLBP]
ZwfjS5CvedM	Kalafina	Heavenly Blue[NLBP]
-wILF0YwvNM	Kalafina	Hikari No Senritsu[NLBP]
fjj5WbtenTM	Kalafina	Hikariful[NLBP]
_U1dosZ5A4M	Kalafina	Hyakka Ryouran[NLBP]
3HiUdr7VtJs	Kalafina	Into the World[NLBP]
N7GU7-fvWQA	Kalafina	Kagayaku Sora no Shijima ni wa[NLBP]
XkSjf0ah-O4	Kalafina	Kiminoginnnoniwa[NLBP]
6kgJBzCXr4Y	Kalafina	Lacrimosa[NLBP]
QwquipMpsiQ	Kalafina	Magia[NLBP]
mxABgqQdX7g	Kalafina	One Light[NLBP]
i2A1sgMShn8	Kalafina	Progressive[NLBP]
v6vwADf_qzQ	Kalafina	Ring Your Bell[NLBP]
okkzd3FLYJo	Kalafina	Seventh Heaven[NLBP]
edSaT8e65oQ	Kalafina	Sprinter[NLBP 250]
zOYpZrz_eYk	Kalafina	Storia[NLBP]
OWmNcmXZwfs	Kalafina	Symphonia[NLBP]
b1bXu0XZDlU	Kalafina	to the beginning[NLBP]
ItjnF7Q9IrU	Ketsumeishi	Ballad[NLBP]
CZcMY1UqLkI	Little Glee Monster	Gyutto[NLBP]
WH1cmXidUzQ	Little Glee Monster	Hikaru Kakera[NLBP]
vmo2PEUazhQ	Little Glee Monster	Hokago High Five[NLBP]
F0XtNUomydE	Little Glee Monster	Itsuka Kono Namidaga[NLBP]
kKsow3IB_F4	Little Glee Monster	Jinsei Wa Ichidokiri[NLBP]
-e4STsHcTZ4	Little Glee Monster	Over[NLBP]
eaJHiX8z8Og	Little Glee Monster	Sekai Ha Anatani Waraikaketeiru[NLBP]
qJT9gnmCWeY	Little Glee Monster	Sukida[NLBP]
74-BTyXnVJc	Little Glee Monster	Watashi Rashiku Ikitemitai[NLBP]
xQjfv_SHBQI	Little Glee Monster	Youth photograph[NLBP]
8NcIOBreZpc	LoVendoЯ	Coward[NLTP]
mi4DjLyzqDk	LoVendoЯ	Fake[NLTP]
txnRWv3iQaQ	LoVendoЯ	I'm clumsy[NLTP]
yes3hI0IR3c	LoVendoЯ	It's fine, isn't it?[NLTP]
2DqNK1JKTT8	LoVendoЯ	Moment[NLTP]
lv80mrLuiZM	LoVendoЯ	Ordinary me, Let's give it a try![NLTP]
AiO5ZPxq0EE	LoVendoЯ	Shoot! Baby, I love ya![NLTP]
nF9waJh72c8	LoVendoЯ	The Boy[NLTP]
boFKrQptghA	LoVendoЯ	Treasure[NLTP]
ThmN41XqsIA	LoVendoЯ	Weeping silently[NLTP]
67K6oXHyf_Q	m.o.v.e	around the world[SCALE 1.33][NLBP]
7OkzGLgyyCw	m.o.v.e	BREAK IN2 THE NITE[NLBP]
xiBNUL4bm-0	m.o.v.e	come together[SCALE 1.33][NLBP]
naC-6RyD-eI	m.o.v.e	DISCO TIME[SCALE 1.33][NLBP]
GKURxNMi2xA	m.o.v.e	DOGFIGHT[SCALE 1.33][NLBP]
jmN95py8wB4	m.o.v.e	FREAKY PLANET[SCALE 1.33][NLBP]
EOyXVAa-KjI	m.o.v.e	How To See You Again[NLBP]
832PY73ZLgM	m.o.v.e	i WAKE YOUR LOVE![SCALE 1.33][NLBP]
X6a26MOL6Iw	m.o.v.e	Painless PAIN[SCALE 1.33][NLBP]
KoFSQeOAYz4	m.o.v.e	Rage your dream[NLBP 250]
mfqrU5ILj20	m.o.v.e	Raimei ~out of kontrol~[SCALE 1.33][NLBP]
rkdudijS5Ik	m.o.v.e	Romancing Train[SCALE 1.33][NLBP]
